trial_number,state,kernel,gamma,C,mse,rmse,mae
193,COMPLETE,rbf,0.061730968440372305,8.434959657773177,0.052907799673321876,0.23001695518661636,0.15436715809698093
194,COMPLETE,rbf,0.04549908117498849,10.979262537343837,0.05248921443752851,0.22910524751198633,0.1509007152189202
195,COMPLETE,rbf,0.05287210826010832,6.364394861500993,0.051522119364762795,0.22698484390981438,0.1531778712209343
196,COMPLETE,rbf,0.05563494099854145,6.110391026788673,0.051767585688939084,0.22752491223806479,0.15367895011607804
197,COMPLETE,poly,0.06970959100908093,5.311664855599525,0.2894629655800737,0.5380176257150631,0.23514142044350636
198,COMPLETE,rbf,0.056800452226308105,6.110977853072323,0.05194202610253783,0.22790793339095905,0.1539441004198582
199,COMPLETE,rbf,0.06322646982725318,3.408547648961796,0.053796612243020736,0.23194096715117132,0.15852701786678755
200,COMPLETE,rbf,0.052240225370724404,7.046535600844827,0.0515669827509061,0.22708364703541753,0.15279682017958146
201,COMPLETE,rbf,0.05281795769641481,7.377556083122421,0.05166750419484543,0.22730487059199903,0.15270661333559077
202,COMPLETE,rbf,0.04116726449063113,7.038301649427089,0.05254018710853875,0.22921646343257884,0.15220662932911316
203,COMPLETE,rbf,0.05082703091520936,4.5989907595431685,0.05182003776853965,0.2276401497287762,0.15458929495223542
204,COMPLETE,rbf,0.04776128671679401,4.855331460922017,0.05193974773184476,0.22790293489080996,0.15420876096828454
205,COMPLETE,rbf,0.03506775624311555,5.427627463377701,0.05680866193541676,0.23834567740031865,0.15558741042257762
206,COMPLETE,rbf,0.06521662434061234,3.9478498630450116,0.0540016423355965,0.23238253448914034,0.15826493865077193
207,COMPLETE,rbf,0.051067104534494305,2.973970342180243,0.05433398415734483,0.23309651253792887,0.15852213881555152
208,COMPLETE,rbf,0.041962905910066614,6.028210837916315,0.05253376331841132,0.22920245050699461,0.15285020038903877
209,COMPLETE,rbf,0.0762208211839417,4.174782934007216,0.05808667173349915,0.2410117667946923,0.16326812040825753
210,COMPLETE,rbf,0.0033939142448469917,8.113257658113746,0.20613803985767806,0.4540242723221723,0.3095060150064749
211,COMPLETE,rbf,0.056670658438317624,7.014317466338384,0.052097323848051026,0.2282483819177061,0.15360003319348534
212,COMPLETE,rbf,0.05533979923152951,6.023880476242561,0.05171896097305097,0.22741803132788518,0.15367603923582887
213,COMPLETE,rbf,0.048343512799288925,5.794284182937236,0.05153506177726984,0.2270133515396613,0.15337869960094136
214,COMPLETE,rbf,0.04838804145612927,5.980480210816778,0.05151828073678192,0.2269763880600401,0.15320932678713103
215,COMPLETE,rbf,0.04566705970517251,5.810542756829524,0.05182921881509413,0.22766031453701835,0.1532183909799959
216,COMPLETE,rbf,0.03748712766569223,5.998586261133572,0.05476196639044318,0.23401274835026228,0.15374553774016092
217,COMPLETE,rbf,0.044267930051805515,7.892953780158996,0.051947786646932066,0.2279205709165631,0.15179058864623604
218,COMPLETE,rbf,0.04618088300503827,6.1204236690576215,0.05169355952433133,0.22736217698713945,0.1529350340408945
219,COMPLETE,rbf,0.002667242548351223,7.635330953126957,0.24082988840476052,0.49074421892138526,0.3391302404887187
220,COMPLETE,linear,0.03934210060209299,6.307155311451658,0.6083250188457786,0.779951933676543,0.4032300558884359
221,COMPLETE,rbf,0.047616930946194326,5.9143344363172465,0.051567485134333416,0.22708475319653984,0.1531779403216985
222,COMPLETE,rbf,0.04939917918444061,8.722330055252536,0.05172999795151278,0.22744229587197007,0.15175557684567653
223,COMPLETE,rbf,0.04742410817991525,8.596701385682525,0.05167674469958914,0.2273251959189503,0.15157214593770113
224,COMPLETE,rbf,0.0422197127901906,9.030076764898876,0.052357630126080336,0.22881789730281227,0.15114865344898215
225,COMPLETE,rbf,0.03465235662864801,6.968363345824883,0.05589845844162272,0.23642854827964985,0.15349481623729902
226,COMPLETE,rbf,0.047518616571583565,9.92270804522354,0.05208719375717397,0.22822618990197854,0.15127940247341956
227,COMPLETE,rbf,0.000191786920111919,6.231141747675544,0.5067987145455105,0.711897966386694,0.5479773250981375
228,COMPLETE,rbf,0.06268317863151625,7.948349333350875,0.05317429818691342,0.23059552941658132,0.154787050511715
229,COMPLETE,rbf,0.04952179073470783,5.94264552997644,0.05149299495345896,0.22692067987175377,0.15330421240671507
230,COMPLETE,rbf,0.0006772957972835437,5.543708720634033,0.36591691205941795,0.6049106645277614,0.45246356248156216
231,COMPLETE,rbf,0.04938107951574305,7.0470385972603005,0.0514504492153803,0.22682691466265703,0.15248447781091992
232,COMPLETE,rbf,0.05024813065413244,6.989842930268554,0.051453005488305094,0.2268325494462933,0.15259084636129194
233,COMPLETE,rbf,0.04994577706742105,7.583608394677413,0.051552241752926754,0.22705118751710318,0.15230268756931642
234,COMPLETE,rbf,0.039960684717679607,7.47930943167956,0.0528295673860143,0.22984683462256839,0.1519308930091837
235,COMPLETE,rbf,0.05084663007337813,0.27277698363575764,0.17597003390945096,0.419487823314874,0.3019733021307713
236,COMPLETE,rbf,0.04795881766308283,7.338470247786429,0.05150766001515939,0.22695299076055242,0.15223501568738268
237,COMPLETE,rbf,0.06359342257956702,5.11704080433671,0.05347813602194152,0.23125340218457657,0.15633360182856307
238,COMPLETE,poly,0.04950230534981026,7.040256838391527,0.28943238691192497,0.5379892070589567,0.2351481476351791
239,COMPLETE,rbf,0.04078238795052019,9.933483530883317,0.05279362009412295,0.22976862295388148,0.1507258150823774
240,COMPLETE,rbf,0.058091016306264065,5.416847804415219,0.05211201027684171,0.2282805516833217,0.15472988272894658
241,COMPLETE,rbf,0.047396473277146745,8.16796543446101,0.05160256004520229,0.22716196874741665,0.1517654400981995
242,COMPLETE,rbf,0.0500088930841439,8.163371268241896,0.051633421316075914,0.22722988649399953,0.15201772742791073
