trial_number,state,kernel,gamma,C,mse,rmse,mae
203,COMPLETE,rbf,0.01010741630057821,67.44076244364398,0.0688088950918453,0.26231449653392264,0.18990384217469866
204,COMPLETE,rbf,0.012462195731306011,74.64745649944086,0.06762497449054646,0.2600480234313394,0.18843861708585524
205,COMPLETE,rbf,0.015372966110949952,51.90715175438734,0.06763843428216626,0.26007390157831345,0.1880046068152973
206,COMPLETE,rbf,0.015438340739216636,45.98111934281258,0.06759889558866455,0.2599978761233725,0.18805460383358275
207,COMPLETE,rbf,0.01658708014646412,42.46222691105752,0.06766756892754315,0.26012990779136325,0.18794557994956473
208,COMPLETE,rbf,0.017927820621982806,33.09066652655128,0.06784188397419225,0.26046474612544446,0.18797199852773153
209,COMPLETE,rbf,0.01580402508914983,0.40491912086892634,0.19954582138887,0.4467055197653931,0.32970853126685246
210,COMPLETE,rbf,0.02211890110890743,48.91339679978798,0.07186963308951097,0.2680851228425609,0.1900648988434488
211,COMPLETE,rbf,0.014833476293955997,40.24113602146051,0.06812384803371997,0.2610054559462694,0.1887198877661001
212,COMPLETE,rbf,0.016749515803396123,45.12677980507875,0.06788172479872291,0.2605412151632116,0.187867913683587
213,COMPLETE,rbf,0.014389126371652,54.22525266246532,0.06759913179782108,0.2599983303750643,0.18813376882842306
214,COMPLETE,rbf,0.01464286156521308,54.12970955811522,0.06756433451739184,0.2599314034844421,0.18805015857574076
215,COMPLETE,rbf,0.018923088601045978,28.897708417989897,0.06803630582004595,0.26083770015096736,0.18800013779870536
216,COMPLETE,rbf,0.01423391423659862,52.27822509809278,0.06762149906171316,0.2600413410627494,0.1881832504587873
217,COMPLETE,rbf,0.01525787042804314,38.25708344377412,0.0681421098007729,0.26104043709887725,0.18867908727673657
218,COMPLETE,rbf,0.0013768630712587908,50.820973658917055,0.15546234780892462,0.39428713878203614,0.2903795423548295
219,COMPLETE,rbf,0.02308852379237182,41.1049354675025,0.07162159914411934,0.2676221200575904,0.18960257815756404
220,COMPLETE,rbf,0.016544202707622597,55.6366962483135,0.06830806887229034,0.26135812379241313,0.18783607430185195
221,COMPLETE,rbf,0.014792722457313412,55.27129362446591,0.06757213711780495,0.2599464120117932,0.1880175146121103
