trial_number,l1_smooth,dropout_rate,lr_max,n_epoch,num_layers,num_resblocks,num_units_layer_0,num_units_layer_1,num_units_layer_2,num_units_layer_3,num_units_layer_4,use_batchnorm,use_dropout,use_resblocks,mae,mse,rmse,state
483,0.2558838427066803,0.46871166445330975,0.007836360864491913,216,2,,235,21.0,,,,True,True,False,0.6144540905952454,0.5424088835716248,0.736484169960022,COMPLETE
484,0.06427013874053955,0.45230353853154365,0.00702533280780477,253,2,,243,22.0,,,,True,False,False,0.2393469363451004,0.13721220195293427,0.3704216480255127,COMPLETE
485,0.08995858579874039,0.4894728176203257,0.005530233741173373,55,2,1.0,227,22.0,,,,True,False,True,0.30412277579307556,0.1893690973520279,0.4351656138896942,COMPLETE
486,0.06357648968696594,0.4346256464178642,0.00835926828812702,269,2,,245,20.0,,,,True,False,False,0.23976615071296692,0.13553082942962646,0.3681451380252838,COMPLETE
487,0.06686191260814667,0.4637328544641877,0.006471101943157543,300,2,,255,24.0,,,,True,False,False,0.24634034931659698,0.1414530724287033,0.376102477312088,COMPLETE
488,0.08416637033224106,0.47892531290355816,0.007607689405196608,71,2,,224,23.0,,,,True,False,False,0.28508055210113525,0.17798270285129547,0.42187994718551636,COMPLETE
489,0.06362705677747726,0.5271908352987363,0.009952839444472941,238,2,,234,20.0,,,,True,False,False,0.24084456264972687,0.13163445889949799,0.36281463503837585,COMPLETE
490,0.06602489203214645,0.44597216930625183,0.004747287143725127,279,2,,218,21.0,,,,True,False,False,0.2429298311471939,0.1377781629562378,0.3711848258972168,COMPLETE
491,0.0639694333076477,0.49226583906841986,0.00580920968371476,264,2,,256,21.0,,,,True,False,False,0.24333436787128448,0.13633039593696594,0.3692294657230377,COMPLETE
492,0.0598851814866066,0.43696506001425,0.008350340852453,300,2,,237,22.0,,,,True,False,False,0.2317826747894287,0.1249656081199646,0.3535047471523285,COMPLETE
493,0.06001364067196846,0.4740499048174623,0.008559281914312794,249,2,,245,26.0,,,,True,False,False,0.23876579105854034,0.1248818039894104,0.35338619351387024,COMPLETE
494,0.06064394488930702,0.4684379875955497,0.007642447873948276,226,2,,245,26.0,,,,True,False,False,0.24152615666389465,0.12498998641967773,0.35353925824165344,COMPLETE
495,0.0703146755695343,0.5726623569814154,0.008395168083404458,240,2,,232,26.0,,,,True,False,False,0.2506093680858612,0.15406300127506256,0.3925085961818695,COMPLETE
496,0.0618763267993927,0.5062251073569666,0.006396158572320193,244,2,,221,25.0,,,,True,False,False,0.23613472282886505,0.13043183088302612,0.36115342378616333,COMPLETE
497,0.5271297097206116,0.48121809794794823,1.0357883999933239e-06,217,2,,245,27.0,,,,True,False,False,0.9084646105766296,1.3132710456848145,1.1459804773330688,COMPLETE
498,0.07321690022945404,0.49508531110198506,0.005431928120878179,254,2,,121,24.0,,,,False,False,False,0.2620397210121155,0.168660506606102,0.4106829762458801,COMPLETE
499,0.0631808415055275,0.5385236164271178,0.007166653485961338,206,2,,256,25.0,,,,True,False,False,0.24224990606307983,0.13203969597816467,0.36337265372276306,COMPLETE
500,0.06776917725801468,0.4687325921730693,0.003554018280568762,232,2,,233,23.0,,,,True,False,False,0.24879221618175507,0.14309819042682648,0.37828323245048523,COMPLETE
501,0.06552044302225113,0.45721010312067956,0.008546329077719534,145,2,,256,28.0,,,,True,False,False,0.24369996786117554,0.13679412007331848,0.36985689401626587,COMPLETE
502,0.10611806064844131,0.4816130006971751,0.00024647483615919554,257,2,,62,31.0,,,,True,False,False,0.33136963844299316,0.24195727705955505,0.4918915033340454,COMPLETE
503,0.09477446228265762,0.5157200289903989,0.006410061846897178,274,2,3.0,212,23.0,,,,True,False,True,0.3005737066268921,0.20032291114330292,0.4475744664669037,COMPLETE
504,0.21253377199172974,0.3917118693487734,0.008266135746886075,160,2,,226,24.0,,,,True,True,False,0.5563364624977112,0.4484354853630066,0.6696532368659973,COMPLETE
505,0.0725056529045105,0.4696157937958,0.004396013645441274,252,2,,237,22.0,,,,True,False,False,0.2525974214076996,0.15312349796295166,0.3913099765777588,COMPLETE
506,0.06172535941004753,0.1361408254001114,0.009990841855324605,271,2,,217,22.0,,,,True,False,False,0.2393389642238617,0.12708733975887299,0.35649311542510986,COMPLETE
507,0.06833146512508392,0.42191139829217195,0.007074611673365489,231,2,,235,26.0,,,,True,False,False,0.25019875168800354,0.1439342498779297,0.37938669323921204,COMPLETE
508,0.0680723637342453,0.5490459485693754,0.005498640908995556,281,2,,245,24.0,,,,True,False,False,0.24378152191638947,0.1462799608707428,0.3824656307697296,COMPLETE
509,0.06135624647140503,0.44118502594452275,0.008353105200040106,260,2,,256,20.0,,,,True,False,False,0.23579546809196472,0.1269991546869278,0.35636940598487854,COMPLETE
510,0.06520447880029678,0.49156021353450996,0.006972713700944842,243,2,,202,22.0,,,,True,False,False,0.24058088660240173,0.1365593820810318,0.36953940987586975,COMPLETE
511,0.06722503900527954,0.4598651875190047,0.006002557167712636,283,2,,224,23.0,,,,True,False,False,0.24630717933177948,0.1420920193195343,0.3769509792327881,COMPLETE
512,0.06611870974302292,0.4335905926473404,0.004857618209695469,270,2,,212,25.0,,,,True,False,False,0.2465892881155014,0.13779966533184052,0.37121373414993286,COMPLETE
513,0.06224096938967705,0.47659007493999983,0.008373845930150739,300,2,,235,20.0,,,,True,False,False,0.2392905056476593,0.12997964024543762,0.3605268895626068,COMPLETE
514,0.06252384185791016,0.500647227750737,0.00727181250343975,253,2,,223,21.0,,,,True,False,False,0.23658525943756104,0.13190367817878723,0.36318546533584595,COMPLETE
515,0.11726535856723785,0.4569707468212895,2.8540339060859092e-05,282,2,,244,23.0,,,,True,False,False,0.3692164421081543,0.2503253221511841,0.5003252625465393,COMPLETE
516,0.063744455575943,0.17377049724495616,0.0059746537458561675,224,2,,233,22.0,,,,True,False,False,0.24218599498271942,0.13427315652370453,0.3664330244064331,COMPLETE
517,0.06610258668661118,0.4454622796356276,0.008358119126745823,267,2,,256,21.0,,,,False,False,False,0.24623991549015045,0.13841509819030762,0.372041791677475,COMPLETE
518,0.0695997104048729,0.40548781760168173,0.009986484330247515,244,2,,195,20.0,,,,True,False,False,0.2560744881629944,0.14762938022613525,0.38422566652297974,COMPLETE
519,0.06312927603721619,0.48786564366598734,0.00674832049124613,283,3,,218,65.0,45.0,,,True,False,False,0.24393442273139954,0.13095691800117493,0.3618796765804291,COMPLETE
520,0.06519666314125061,0.5138897601502116,0.005316256149638458,263,2,,152,19.0,,,,True,False,False,0.2409028261899948,0.1366461217403412,0.3696567714214325,COMPLETE
521,0.06656645238399506,0.20539821161391242,0.0075980856847693585,197,2,,209,27.0,,,,True,False,False,0.24898281693458557,0.14256791770458221,0.3775816857814789,COMPLETE
522,0.2696925401687622,0.47487394863619753,0.008425809818721878,39,2,,243,22.0,,,,True,True,False,0.6368432641029358,0.5734354853630066,0.7572551965713501,COMPLETE
523,0.08879746496677399,0.46253901481984777,0.003072704260482417,286,2,2.0,226,25.0,,,,True,False,True,0.2821994423866272,0.19205957651138306,0.4382460415363312,COMPLETE
524,0.07980790734291077,0.43654397602825906,0.00997826781690013,91,2,,235,21.0,,,,True,False,False,0.27519822120666504,0.16985222697257996,0.41213133931159973,COMPLETE
525,0.06444013118743896,0.5886995744648925,0.006266299822855499,239,2,,174,24.0,,,,True,False,False,0.24141986668109894,0.1342037469148636,0.366338312625885,COMPLETE
526,0.0923013985157013,0.27412305276577065,0.0004601181728003267,264,2,,244,20.0,,,,True,False,False,0.3020559847354889,0.19991056621074677,0.44711360335350037,COMPLETE
527,0.32679131627082825,0.24357522898729286,6.255438902428689e-05,25,2,,200,19.0,,,,True,False,False,0.6757293939590454,0.7479466795921326,0.8648390769958496,COMPLETE
528,0.06668048352003098,0.471606137751745,0.003972619582119895,300,2,,218,22.0,,,,True,False,False,0.24524220824241638,0.14219878613948822,0.37709254026412964,COMPLETE
529,0.06590275466442108,0.40460260014986726,0.0047120550404213995,216,2,,232,23.0,,,,True,False,False,0.2445651888847351,0.13478027284145355,0.3671243190765381,COMPLETE
530,0.09134244173765182,0.517724669811494,0.00013331988158538942,281,2,,256,20.0,,,,True,False,False,0.30408957600593567,0.19362978637218475,0.44003385305404663,COMPLETE
531,0.06656115502119064,0.45500089948755584,0.007283419640940146,254,2,,211,21.0,,,,True,False,False,0.25212362408638,0.13960374891757965,0.373635858297348,COMPLETE
532,0.07248581945896149,0.4830424521022735,0.00850597847201028,270,1,,243,,,,,True,False,False,0.25858813524246216,0.15607865154743195,0.39506787061691284,COMPLETE
533,0.0851394310593605,0.49675387657320386,0.005865495339199638,300,2,,51,24.0,,,,True,False,False,0.2838890552520752,0.17553162574768066,0.4189649224281311,COMPLETE
534,0.06367368996143341,0.46796530761657384,0.007230911652456912,246,2,,225,19.0,,,,True,False,False,0.24076132476329803,0.13619579374790192,0.3690471649169922,COMPLETE
535,0.06876348704099655,0.7582252468969306,0.008488793477893707,116,2,,256,22.0,,,,True,False,False,0.2582734525203705,0.14437128603458405,0.3799622356891632,COMPLETE
536,0.07024068385362625,0.5691023824114027,0.0051698734993311955,133,2,,234,20.0,,,,True,False,False,0.2554435431957245,0.1466703861951828,0.382975697517395,COMPLETE
537,0.09257578104734421,0.535680872088082,0.0063129200126952716,63,2,,188,21.0,,,,False,False,False,0.307153582572937,0.20034849643707275,0.4476030766963959,COMPLETE
538,0.061352383345365524,0.42754364398544575,0.0071928838431625204,281,2,,202,19.0,,,,True,False,False,0.2370760589838028,0.12863971292972565,0.35866379737854004,COMPLETE
539,0.0777178704738617,0.4554395052538024,0.0013531658109221737,265,2,,219,23.0,,,,True,False,False,0.2648825943470001,0.16940709948539734,0.41159096360206604,COMPLETE
540,0.06091799587011337,0.5030595679515676,0.008643736859486361,231,2,,243,18.0,,,,True,False,False,0.23911060392856598,0.1265515387058258,0.35574081540107727,COMPLETE
541,0.3889823853969574,0.7063650806873366,0.006160598000106981,283,2,,227,29.0,,,,True,True,False,0.7863916754722595,0.8598790168762207,0.9272965788841248,COMPLETE
542,0.11377254128456116,0.44601533988079306,0.004365708556420184,252,2,5.0,210,20.0,,,,True,False,True,0.3345290720462799,0.2415105402469635,0.49143722653388977,COMPLETE
543,0.061375439167022705,0.4800313631683742,0.00848909902164452,282,2,,236,24.0,,,,True,False,False,0.23530130088329315,0.12689070403575897,0.3562171757221222,COMPLETE
544,0.06372290104627609,0.37547969090924277,0.006891766101647383,263,2,,246,21.0,,,,True,False,False,0.23714278638362885,0.136720210313797,0.36975693702697754,COMPLETE
545,0.063084676861763,0.7776686398542197,0.009886834438976628,234,2,,256,34.0,,,,True,False,False,0.2398468255996704,0.13091254234313965,0.3618183434009552,COMPLETE
546,0.06121959537267685,0.10030318714931175,0.0056150761795534096,300,2,,223,46.0,,,,True,False,False,0.23412461578845978,0.1277882158756256,0.35747480392456055,COMPLETE
547,0.0666988343000412,0.7343579860868561,0.007410351457985253,268,2,,233,26.0,,,,True,False,False,0.24643737077713013,0.14140015840530396,0.37603214383125305,COMPLETE
548,0.07156103104352951,0.2942998397116127,0.0051389353212817285,211,2,,207,23.0,,,,True,False,False,0.2553313374519348,0.15038003027439117,0.38778865337371826,COMPLETE
549,0.0622469037771225,0.22689308015284945,0.008580091743565431,250,4,,193,71.0,26.0,92.0,,True,False,False,0.23634453117847443,0.1294303983449936,0.35976433753967285,COMPLETE
550,0.06504996120929718,0.6915283971360474,0.006596333277088504,284,2,,244,22.0,,,,True,False,False,0.2438587099313736,0.1427886188030243,0.3778737783432007,COMPLETE
551,0.062282729893922806,0.31746279083498585,0.007500307249049834,268,2,,217,19.0,,,,True,False,False,0.23496535420417786,0.128720223903656,0.3587760031223297,COMPLETE
552,0.07850950211286545,0.7075872879108538,0.008536848020187452,300,2,,78,21.0,,,,True,False,False,0.264823317527771,0.17087143659591675,0.4133659899234772,COMPLETE
553,0.06637236475944519,0.6760798525160571,0.009835833878727534,227,2,,229,18.0,,,,True,False,False,0.24752840399742126,0.14339356124401093,0.37867340445518494,COMPLETE
554,0.06540799885988235,0.7194067259522234,0.005906102759560855,251,2,,243,20.0,,,,True,False,False,0.24164269864559174,0.14151924848556519,0.3761904239654541,COMPLETE
555,0.074396513402462,0.696939173694264,0.0037544241859947492,284,2,,179,25.0,,,,False,False,False,0.25857171416282654,0.16131433844566345,0.40163958072662354,COMPLETE
556,0.06415671110153198,0.4868249550996917,0.007297868779816015,300,2,,221,19.0,,,,True,False,False,0.24164406955242157,0.13384276628494263,0.36584529280662537,COMPLETE
557,0.06081244722008705,0.5586150187152416,0.004960169291194464,267,2,,256,22.0,,,,True,False,False,0.23364995419979095,0.12658065557479858,0.35578176379203796,COMPLETE
558,0.061018697917461395,0.7431954673587373,0.009880191417430377,241,2,,201,18.0,,,,True,False,False,0.23592166602611542,0.12667332589626312,0.3559119403362274,COMPLETE
559,0.1458047777414322,0.6828576689738027,0.006287427001728008,10,2,,237,23.0,,,,True,False,False,0.4384155869483948,0.30737343430519104,0.5544127225875854,COMPLETE
560,0.1823316514492035,0.4674532752328517,7.494410353648565e-06,282,2,,213,21.0,,,,True,False,False,0.4963846504688263,0.3954212963581085,0.628825306892395,COMPLETE
561,0.16882143914699554,0.3467860942978771,0.007386821697905572,255,2,4.0,229,20.0,,,,True,True,True,0.4762124717235565,0.3488498032093048,0.5906350612640381,COMPLETE
562,0.06081436574459076,0.7312250601540877,0.00863062358472304,300,2,,256,60.0,,,,True,False,False,0.23214100301265717,0.12637563049793243,0.3554935157299042,COMPLETE
563,0.06644116342067719,0.7070918652086235,0.005422869675067934,269,2,,241,28.0,,,,True,False,False,0.24793072044849396,0.14289411902427673,0.37801334261894226,COMPLETE
564,0.06870637834072113,0.6686362468971488,0.006644997920234308,237,2,,113,22.0,,,,True,False,False,0.24994820356369019,0.14409804344177246,0.37960249185562134,COMPLETE
565,0.10051175206899643,0.4336883647461071,0.004565566970073097,283,2,,24,24.0,,,,True,False,False,0.31159791350364685,0.22149698436260223,0.4706346392631531,COMPLETE
566,0.08223066478967667,0.7624283594546064,0.009943703681786485,255,2,,67,19.0,,,,True,False,False,0.2779337465763092,0.17330189049243927,0.41629543900489807,COMPLETE
567,0.06209058687090874,0.6925615835461253,0.00815755009725539,271,2,,227,18.0,,,,True,False,False,0.2365693300962448,0.13086286187171936,0.3617497384548187,COMPLETE
568,0.0839073583483696,0.45116439900532873,0.0007220080327186158,300,2,,212,21.0,,,,True,False,False,0.28044626116752625,0.18327182531356812,0.4281025826931,COMPLETE
569,0.11355091631412506,0.7171012290066848,0.006436013858973165,17,3,,163,20.0,114.0,,,True,False,False,0.3642558753490448,0.23880203068256378,0.48867371678352356,COMPLETE
570,0.06686856597661972,0.6776460166899476,0.0027066656223099454,220,2,,243,26.0,,,,True,False,False,0.24786876142024994,0.14118380844593048,0.3757443130016327,COMPLETE
571,0.06437356770038605,0.5281037282383136,0.0076071204218835595,281,2,,196,22.0,,,,True,False,False,0.24211782217025757,0.1354338675737381,0.3680133819580078,COMPLETE
572,0.06514500826597214,0.699930601034968,0.005586556559681058,243,2,,224,23.0,,,,True,False,False,0.2443205565214157,0.1377846598625183,0.3711935579776764,COMPLETE
573,0.05994783341884613,0.49431455369771227,0.009965884640663024,258,2,,236,19.0,,,,True,False,False,0.23677587509155273,0.12516240775585175,0.35378298163414,COMPLETE
574,0.0606548935174942,0.49930831729155933,0.009942215664057624,225,2,,236,18.0,,,,True,False,False,0.2364320307970047,0.12598875164985657,0.3549489378929138,COMPLETE
575,0.07065572589635849,0.48553116365163995,0.008604622446716533,237,2,,240,17.0,,,,False,False,False,0.25791648030281067,0.14861969649791718,0.38551223278045654,COMPLETE
576,0.06746339797973633,0.5119350341931597,0.008625022190068353,205,2,,245,18.0,,,,True,False,False,0.24982453882694244,0.1411890685558319,0.3757513165473938,COMPLETE
577,0.06240038573741913,0.47389209240096275,0.009867112657788512,253,2,,230,19.0,,,,True,False,False,0.2381439208984375,0.12929639220237732,0.35957807302474976,COMPLETE
578,0.06402637809515,0.4698331942239691,0.009991839846834808,264,2,,255,19.0,,,,True,False,False,0.24236346781253815,0.13370567560195923,0.36565786600112915,COMPLETE
579,0.27622392773628235,0.49897036290696933,0.00771843473115901,244,2,,256,20.0,,,,True,True,False,0.6444055438041687,0.5863897800445557,0.7657608985900879,COMPLETE
580,0.07037071883678436,0.13340004215378262,0.007590460165771952,218,2,,223,20.0,,,,True,False,False,0.25514844059944153,0.14906476438045502,0.3860890567302704,COMPLETE
581,0.08463399112224579,0.48952620160915816,0.008519881863054485,192,2,3.0,234,39.0,,,,True,False,True,0.28051525354385376,0.1770762950181961,0.42080438137054443,COMPLETE
582,0.07203050702810287,0.46169073620905965,0.006652431323365007,260,1,,243,,,,,True,False,False,0.25799158215522766,0.15094946324825287,0.38852211833000183,COMPLETE
583,0.06617237627506256,0.4780785371783641,0.008379060262152115,231,2,,217,17.0,,,,True,False,False,0.24797025322914124,0.13868261873722076,0.3724011778831482,COMPLETE
584,0.06409012526273727,0.5042169598394541,0.0074725241450430005,270,2,,228,19.0,,,,True,False,False,0.2444591075181961,0.1316806674003601,0.3628782629966736,COMPLETE
585,0.07519988715648651,0.4912397434380045,0.0018600373580230185,258,2,,245,55.0,,,,True,False,False,0.2637481689453125,0.1631927788257599,0.40397125482559204,COMPLETE
586,0.3552461862564087,0.5174062888038486,3.377861029100889e-06,281,2,,213,18.0,,,,True,False,False,0.6961961984634399,0.8523283004760742,0.9232162833213806,COMPLETE
587,0.06618054956197739,0.45130457676412805,0.006205810679526383,247,2,,235,25.0,,,,True,False,False,0.24378331005573273,0.14027683436870575,0.374535471200943,COMPLETE
588,0.05955646187067032,0.46365917690872327,0.008249194615781169,282,2,,244,21.0,,,,True,False,False,0.23452982306480408,0.12419110536575317,0.3524076044559479,COMPLETE
589,0.06267749518156052,0.46209482730690843,0.009971983367655295,238,2,,246,24.0,,,,True,False,False,0.23862692713737488,0.12866967916488647,0.3587055206298828,COMPLETE
590,0.05972340330481529,0.4490459771936488,0.00850648805819532,264,2,,244,21.0,,,,True,False,False,0.23478049039840698,0.12314420193433762,0.35091906785964966,COMPLETE
591,0.06962652504444122,0.4449918523348707,0.008609042488356367,231,2,,231,21.0,,,,True,False,False,0.25615307688713074,0.14672954380512238,0.38305291533470154,COMPLETE
592,0.06885749101638794,0.4235986978371516,0.008581169705018245,210,2,,222,22.0,,,,True,False,False,0.24748696386814117,0.14669357240200043,0.38300594687461853,COMPLETE
593,0.06160319596529007,0.4283886212926779,0.009930677669349568,250,2,,256,23.0,,,,True,False,False,0.24003838002681732,0.13047143816947937,0.36120831966400146,COMPLETE
594,0.060143422335386276,0.4420022904286471,0.009951302099858691,255,2,,235,27.0,,,,True,False,False,0.2317768931388855,0.13051077723503113,0.3612627387046814,COMPLETE
595,0.061300721019506454,0.4177338078960994,0.00980971503232358,267,2,,233,28.0,,,,True,False,False,0.23444825410842896,0.1286730170249939,0.3587101995944977,COMPLETE
596,0.07012726366519928,0.4414267401092864,0.00853727950603061,255,2,,220,28.0,,,,False,False,False,0.26007407903671265,0.14503683149814606,0.38083702325820923,COMPLETE
597,0.06487669795751572,0.4425082189139092,0.00996020446228197,222,2,,236,29.0,,,,True,False,False,0.24488548934459686,0.13742294907569885,0.3707060217857361,COMPLETE
598,0.06628182530403137,0.4533938931242366,0.007660347620110291,269,2,,225,30.0,,,,True,False,False,0.24542732536792755,0.13780377805233002,0.37121930718421936,COMPLETE
599,0.06384804099798203,0.4340835519443274,0.007304006274317707,237,2,,245,27.0,,,,True,False,False,0.2448088824748993,0.13183055818080902,0.3630847632884979,COMPLETE
600,0.22522661089897156,0.4092662184151944,0.008560212661279801,270,2,,234,31.0,,,,True,True,False,0.5762332677841187,0.4708331227302551,0.6861727833747864,COMPLETE
601,0.08577203750610352,0.4568956583422935,0.007223478044775398,254,2,2.0,212,26.0,,,,True,False,True,0.27443626523017883,0.17984265089035034,0.4240785837173462,COMPLETE
602,0.06232178956270218,0.46792458842603973,0.009996830502388837,277,2,,244,27.0,,,,True,False,False,0.2398611605167389,0.12753312289714813,0.35711783170700073,COMPLETE
603,0.0933314710855484,0.47700645440852807,0.009938212613223047,45,2,,222,37.0,,,,True,False,False,0.3071337640285492,0.20344918966293335,0.4510534703731537,COMPLETE
604,0.06374035775661469,0.443397482252137,0.00825800086471681,242,2,,256,26.0,,,,True,False,False,0.2400822937488556,0.13719886541366577,0.37040361762046814,COMPLETE
605,0.06746792048215866,0.46303281272313035,0.006525115487281823,261,2,,233,25.0,,,,True,False,False,0.2495090365409851,0.14293691515922546,0.37806999683380127,COMPLETE
606,0.06567183136940002,0.42109527568209726,0.007491658009165486,282,2,,210,24.0,,,,True,False,False,0.24360676109790802,0.1353485882282257,0.36789754033088684,COMPLETE
607,0.0865270346403122,0.47963855094107005,0.0003616180207160101,232,2,,224,21.0,,,,True,False,False,0.28780409693717957,0.18927879631519318,0.43506184220314026,COMPLETE
608,0.06197219714522362,0.45088984471163857,0.008279652264187224,282,2,,242,25.0,,,,True,False,False,0.2372896820306778,0.1313854604959488,0.3624713122844696,COMPLETE
609,0.07544799894094467,0.4354707414762018,0.006089479854438727,255,1,,232,,,,,True,False,False,0.2654137909412384,0.1596042364835739,0.39950495958328247,COMPLETE
610,0.07166092842817307,0.4688380362606442,0.009964025593839868,269,2,,89,23.0,,,,True,False,False,0.2547127604484558,0.15090495347976685,0.38846486806869507,COMPLETE
611,0.064576156437397,0.45840345929610077,0.006715732238124177,282,2,,256,17.0,,,,True,False,False,0.24361081421375275,0.1350942999124527,0.3675517737865448,COMPLETE
612,0.07776672393083572,0.48547324374929324,0.008235379488320286,101,2,,217,19.0,,,,True,False,False,0.2740558385848999,0.16763778030872345,0.409435898065567,COMPLETE
613,0.09765773266553879,0.44652912760816355,9.30968641390236e-05,249,2,,243,21.0,,,,True,False,False,0.32573622465133667,0.20482057332992554,0.4525710642337799,COMPLETE
614,0.07685189694166183,0.4720948307656102,0.005420225185108566,213,2,,228,20.0,,,,False,False,False,0.26769936084747314,0.16278068721294403,0.40346089005470276,COMPLETE
615,0.10795095562934875,0.4986129836694951,0.0070903493753974875,284,2,,20,22.0,,,,True,False,False,0.3101942241191864,0.2664034068584442,0.5161427855491638,COMPLETE
616,0.0668342113494873,0.4293488087469175,0.008228814863511095,265,3,,210,18.0,99.0,,,True,False,False,0.24619652330875397,0.1419575959444046,0.37677261233329773,COMPLETE
617,0.07071401178836823,0.3939708003561222,0.006060058861945804,228,2,,103,27.0,,,,True,False,False,0.2566944360733032,0.14923612773418427,0.3863109350204468,COMPLETE
618,0.06265401095151901,0.5414348581259767,0.009925179887611076,246,2,,244,24.0,,,,True,False,False,0.24184343218803406,0.13034728169441223,0.36103636026382446,COMPLETE
619,0.07371453940868378,0.4629381908914479,0.0072539060192574655,268,2,,73,17.0,,,,True,False,False,0.26095113158226013,0.1532524824142456,0.39147475361824036,COMPLETE
620,0.10730304569005966,0.4794402898313297,0.00841805921317203,83,2,4.0,220,19.0,,,,True,False,True,0.31785309314727783,0.2334030568599701,0.4831180274486542,COMPLETE
621,0.2679399847984314,0.4518765534156182,0.00018885194479117108,282,2,,235,22.0,,,,True,True,False,0.6283417344093323,0.5667596459388733,0.7528344392776489,COMPLETE
622,0.0655326247215271,0.36813944978822977,0.005067131496309616,300,2,,244,20.0,,,,True,False,False,0.24112744629383087,0.13628101348876953,0.36916258931159973,COMPLETE
623,0.06487492471933365,0.48624262048403216,0.0063487558794496565,255,2,,206,251.0,,,,True,False,False,0.23784968256950378,0.13799946010112762,0.3714827597141266,COMPLETE
624,0.13887916505336761,0.4139240117613874,0.008411270833305649,12,2,,225,23.0,,,,True,False,False,0.4236637353897095,0.2886989116668701,0.53730708360672,COMPLETE
625,0.06412515044212341,0.4378531452971515,0.007211905679187648,242,2,,245,21.0,,,,True,False,False,0.24201028048992157,0.13668859004974365,0.3697141706943512,COMPLETE
626,0.06748221069574356,0.45992737468635336,0.0056404849057048005,173,2,,232,20.0,,,,True,False,False,0.25041061639785767,0.1425316482782364,0.37753361463546753,COMPLETE
627,0.06371176987886429,0.47038523032011403,0.009996700117480245,284,2,,256,18.0,,,,True,False,False,0.23617799580097198,0.1361149549484253,0.36893758177757263,COMPLETE
628,0.06981699913740158,0.5073774178215651,0.004447591613265148,266,2,,214,24.0,,,,True,False,False,0.25755512714385986,0.14758318662643433,0.38416558504104614,COMPLETE
629,0.05659503489732742,0.4859634121332816,0.008489892762030682,300,2,,233,19.0,,,,True,False,False,0.23495690524578094,0.11488885432481766,0.33895257115364075,COMPLETE
630,0.06795362383127213,0.49222755010807157,0.006487033291693819,300,2,,221,50.0,,,,True,False,False,0.2512568533420563,0.1397392302751541,0.37381711602211,COMPLETE
631,0.06384516507387161,0.5217890391965219,0.005601459519482417,284,2,,256,19.0,,,,True,False,False,0.2414737343788147,0.1335795670747757,0.36548537015914917,COMPLETE
632,0.06531195342540741,0.5012950910233749,0.007270817544583508,285,2,,231,18.0,,,,True,False,False,0.24037237465381622,0.13717223703861237,0.37036770582199097,COMPLETE
633,0.07337361574172974,0.4881886274565435,0.008274879254200429,284,2,,206,19.0,,,,False,False,False,0.26431187987327576,0.150663360953331,0.3881537914276123,COMPLETE
634,0.3287681043148041,0.2635924831584367,1.6135238663664144e-06,300,2,,244,17.0,,,,True,False,False,0.6657050848007202,0.771742582321167,0.8784887790679932,COMPLETE
635,0.061118870973587036,0.5182578578565007,0.004894440714323816,271,2,,220,16.0,,,,True,False,False,0.23929363489151,0.125504270195961,0.35426580905914307,COMPLETE
636,0.061462171375751495,0.4763218786356441,0.006732509192207275,284,2,,235,20.0,,,,True,False,False,0.23547028005123138,0.12960872054100037,0.36001208424568176,COMPLETE
637,0.06281068921089172,0.4977183983500327,0.00842844723563983,266,2,,256,88.0,,,,True,False,False,0.23967085778713226,0.1315591037273407,0.36271077394485474,COMPLETE
638,0.41172751784324646,0.754100408775017,0.005797609774278281,300,2,,37,21.0,,,,True,True,False,0.8111855983734131,0.920062243938446,0.9591987133026123,COMPLETE
639,0.0649339035153389,0.4778824539023848,0.004104359158289582,267,2,,216,18.0,,,,True,False,False,0.2416842132806778,0.13403251767158508,0.36610451340675354,COMPLETE
640,0.06334521621465683,0.48954662519058156,0.007344616647650493,284,2,,243,19.0,,,,True,False,False,0.24011777341365814,0.13562430441379547,0.3682720363140106,COMPLETE
641,0.09203947335481644,0.5789545313383716,0.00813978049521207,299,2,2.0,227,20.0,,,,True,False,True,0.28799980878829956,0.1948649287223816,0.4414350986480713,COMPLETE
642,0.0617913156747818,0.5320249455983171,0.006127426225442545,251,2,,244,22.0,,,,True,False,False,0.2399652898311615,0.126227006316185,0.3552843928337097,COMPLETE
643,0.06587880849838257,0.46653000203008366,0.007145005888205642,271,2,,208,17.0,,,,True,False,False,0.24482975900173187,0.14081603288650513,0.37525463104248047,COMPLETE
644,0.0635504424571991,0.5111683521486445,0.008601164788239345,232,2,,228,21.0,,,,True,False,False,0.24230742454528809,0.13269545137882233,0.36427387595176697,COMPLETE
645,0.08826092630624771,0.7414498366007594,0.005107024846906859,300,2,,31,20.0,,,,True,False,False,0.2852723002433777,0.18976983428001404,0.4356257915496826,COMPLETE
646,0.06388137489557266,0.7280248344740676,0.009996180972631937,255,2,,202,19.0,,,,True,False,False,0.24312099814414978,0.13156679272651672,0.36272138357162476,COMPLETE
647,0.0619274340569973,0.47801504578139686,0.006684957427321767,276,2,,235,21.0,,,,True,False,False,0.23777584731578827,0.12718267738819122,0.35662683844566345,COMPLETE
648,0.06327905505895615,0.4622350009103692,0.00844646876762128,241,2,,220,22.0,,,,True,False,False,0.2374950498342514,0.1332528442144394,0.365038126707077,COMPLETE
